call_id,caller_id,receiver_id,caller_phone,receiver_phone,phase,timestamp,duration_seconds,recording_id,tower_id,source
CALL-0759,P003,P012,9126855092,9895285932,6,Phase-6,283,REC-0759,TWR-0030,call_records_synthetic
CALL-0760,P003,P012,9126855092,9895285932,6,Phase-6,890,REC-0760,TWR-0032,call_records_synthetic
CALL-0761,P003,P012,9126855092,9895285932,6,Phase-6,682,REC-0761,TWR-0014,call_records_synthetic
CALL-0762,P003,P012,9126855092,9895285932,6,Phase-6,313,REC-0762,TWR-0027,call_records_synthetic
CALL-0763,P013,P012,9685582861,9895285932,6,Phase-6,814,REC-0763,TWR-0025,call_records_synthetic
CALL-0764,P013,P012,9685582861,9895285932,6,Phase-6,826,REC-0764,TWR-0019,call_records_synthetic
CALL-0765,P014,P012,9193349856,9895285932,6,Phase-6,563,REC-0765,TWR-0010,call_records_synthetic
CALL-0766,P018,P012,9131994523,9895285932,6,Phase-6,526,REC-0766,TWR-0008,call_records_synthetic
CALL-0767,P018,P012,9131994523,9895285932,6,Phase-6,671,REC-0767,TWR-0028,call_records_synthetic
CALL-0768,P018,P012,9131994523,9895285932,6,Phase-6,274,REC-0768,TWR-0015,call_records_synthetic
CALL-0769,P018,P012,9131994523,9895285932,6,Phase-6,311,REC-0769,TWR-0028,call_records_synthetic
CALL-0770,P018,P012,9131994523,9895285932,6,Phase-6,480,REC-0770,TWR-0028,call_records_synthetic
CALL-0771,P017,P012,9134126396,9895285932,6,Phase-6,109,REC-0771,TWR-0002,call_records_synthetic
CALL-0772,P017,P012,9134126396,9895285932,6,Phase-6,760,REC-0772,TWR-0005,call_records_synthetic
CALL-0773,P017,P012,9134126396,9895285932,6,Phase-6,322,REC-0773,TWR-0009,call_records_synthetic
CALL-0774,P017,P012,9134126396,9895285932,6,Phase-6,270,REC-0774,TWR-0021,call_records_synthetic
CALL-0775,P017,P012,9134126396,9895285932,6,Phase-6,308,REC-0775,TWR-0001,call_records_synthetic
CALL-0776,P025,P012,9702632297,9895285932,6,Phase-6,373,REC-0776,TWR-0023,call_records_synthetic
CALL-0777,P003,P014,9126855092,9193349856,6,Phase-6,357,REC-0777,TWR-0015,call_records_synthetic
CALL-0778,P012,P014,9895285932,9193349856,6,Phase-6,583,REC-0778,TWR-0016,call_records_synthetic
CALL-0779,P012,P014,9895285932,9193349856,6,Phase-6,112,REC-0779,TWR-0016,call_records_synthetic
CALL-0780,P012,P014,9895285932,9193349856,6,Phase-6,171,REC-0780,TWR-0013,call_records_synthetic
CALL-0781,P012,P014,9895285932,9193349856,6,Phase-6,184,REC-0781,TWR-0022,call_records_synthetic
CALL-0782,P012,P018,9895285932,9131994523,6,Phase-6,266,REC-0782,TWR-0022,call_records_synthetic
CALL-0783,P012,P018,9895285932,9131994523,6,Phase-6,422,REC-0783,TWR-0003,call_records_synthetic
CALL-0784,P012,P018,9895285932,9131994523,6,Phase-6,740,REC-0784,TWR-0013,call_records_synthetic
CALL-0785,P012,P018,9895285932,9131994523,6,Phase-6,186,REC-0785,TWR-0005,call_records_synthetic
CALL-0786,P012,P018,9895285932,9131994523,6,Phase-6,753,REC-0786,TWR-0032,call_records_synthetic
CALL-0787,P012,P017,9895285932,9134126396,6,Phase-6,249,REC-0787,TWR-0016,call_records_synthetic
CALL-0788,P012,P017,9895285932,9134126396,6,Phase-6,95,REC-0788,TWR-0008,call_records_synthetic
CALL-0789,P012,P017,9895285932,9134126396,6,Phase-6,454,REC-0789,TWR-0030,call_records_synthetic
CALL-0790,P012,P017,9895285932,9134126396,6,Phase-6,447,REC-0790,TWR-0030,call_records_synthetic
CALL-0791,P012,P017,9895285932,9134126396,6,Phase-6,368,REC-0791,TWR-0030,call_records_synthetic
CALL-0792,P012,P025,9895285932,9702632297,6,Phase-6,585,REC-0792,TWR-0006,call_records_synthetic
CALL-0793,P012,P025,9895285932,9702632297,6,Phase-6,507,REC-0793,TWR-0025,call_records_synthetic
CALL-0794,P012,P025,9895285932,9702632297,6,Phase-6,455,REC-0794,TWR-0022,call_records_synthetic
CALL-0795,P001,P082,9786579303,9185675980,6,Phase-6,93,REC-0795,TWR-0028,call_records_synthetic
CALL-0796,P001,P019,9786579303,9200604502,6,Phase-6,241,REC-0796,TWR-0002,call_records_synthetic
CALL-0797,P001,P019,9786579303,9200604502,6,Phase-6,882,REC-0797,TWR-0014,call_records_synthetic
CALL-0798,P001,P019,9786579303,9200604502,6,Phase-6,460,REC-0798,TWR-0028,call_records_synthetic
CALL-0799,P001,P019,9786579303,9200604502,6,Phase-6,428,REC-0799,TWR-0025,call_records_synthetic
CALL-0800,P001,P019,9786579303,9200604502,6,Phase-6,818,REC-0800,TWR-0025,call_records_synthetic
CALL-0801,P076,P019,9174684276,9200604502,6,Phase-6,628,REC-0801,TWR-0011,call_records_synthetic
CALL-0802,P076,P078,9174684276,9810026086,6,Phase-6,742,REC-0802,TWR-0028,call_records_synthetic
CALL-0803,P076,P078,9174684276,9810026086,6,Phase-6,50,REC-0803,TWR-0008,call_records_synthetic
CALL-0804,P076,P078,9174684276,9810026086,6,Phase-6,813,REC-0804,TWR-0025,call_records_synthetic
CALL-0805,P001,P077,9786579303,9149203558,6,Phase-6,619,REC-0805,TWR-0008,call_records_synthetic
CALL-0806,P001,P077,9786579303,9149203558,6,Phase-6,419,REC-0806,TWR-0021,call_records_synthetic
CALL-0807,P003,P077,9126855092,9149203558,6,Phase-6,518,REC-0807,TWR-0025,call_records_synthetic
CALL-0808,P011,P020,9826600539,9334760738,6,Phase-6,36,REC-0808,TWR-0002,call_records_synthetic
CALL-0809,P011,P020,9826600539,9334760738,6,Phase-6,390,REC-0809,TWR-0027,call_records_synthetic
CALL-0810,P011,P020,9826600539,9334760738,6,Phase-6,335,REC-0810,TWR-0008,call_records_synthetic
CALL-0811,P011,P020,9826600539,9334760738,6,Phase-6,801,REC-0811,TWR-0010,call_records_synthetic
CALL-0812,P011,P020,9826600539,9334760738,6,Phase-6,429,REC-0812,TWR-0024,call_records_synthetic
CALL-0813,P001,P015,9786579303,9734036506,6,Phase-6,885,REC-0813,TWR-0011,call_records_synthetic
CALL-0814,P001,P015,9786579303,9734036506,6,Phase-6,459,REC-0814,TWR-0006,call_records_synthetic
CALL-0815,P003,P001,9126855092,9786579303,7,Phase-7,581,REC-0815,TWR-0017,call_records_synthetic
CALL-0816,P003,P001,9126855092,9786579303,7,Phase-7,795,REC-0816,TWR-0003,call_records_synthetic
CALL-0817,P003,P001,9126855092,9786579303,7,Phase-7,782,REC-0817,TWR-0026,call_records_synthetic
CALL-0818,P003,P001,9126855092,9786579303,7,Phase-7,589,REC-0818,TWR-0009,call_records_synthetic
CALL-0819,P003,P001,9126855092,9786579303,7,Phase-7,849,REC-0819,TWR-0004,call_records_synthetic
CALL-0820,P085,P001,9508157429,9786579303,7,Phase-7,647,REC-0820,TWR-0029,call_records_synthetic
CALL-0821,P085,P001,9508157429,9786579303,7,Phase-7,255,REC-0821,TWR-0013,call_records_synthetic
CALL-0822,P085,P001,9508157429,9786579303,7,Phase-7,529,REC-0822,TWR-0012,call_records_synthetic
CALL-0823,P085,P001,9508157429,9786579303,7,Phase-7,254,REC-0823,TWR-0018,call_records_synthetic
CALL-0824,P002,P001,9219540831,9786579303,7,Phase-7,309,REC-0824,TWR-0004,call_records_synthetic
CALL-0825,P002,P001,9219540831,9786579303,7,Phase-7,476,REC-0825,TWR-0021,call_records_synthetic
CALL-0826,P002,P001,9219540831,9786579303,7,Phase-7,527,REC-0826,TWR-0022,call_records_synthetic
CALL-0827,P002,P001,9219540831,9786579303,7,Phase-7,59,REC-0827,TWR-0003,call_records_synthetic
CALL-0828,P002,P001,9219540831,9786579303,7,Phase-7,428,REC-0828,TWR-0016,call_records_synthetic
CALL-0829,P006,P001,9362950628,9786579303,7,Phase-7,374,REC-0829,TWR-0031,call_records_synthetic
CALL-0830,P006,P001,9362950628,9786579303,7,Phase-7,714,REC-0830,TWR-0025,call_records_synthetic
CALL-0831,P006,P001,9362950628,9786579303,7,Phase-7,725,REC-0831,TWR-0004,call_records_synthetic
CALL-0832,P006,P001,9362950628,9786579303,7,Phase-7,847,REC-0832,TWR-0031,call_records_synthetic
CALL-0833,P055,P001,9748245888,9786579303,7,Phase-7,444,REC-0833,TWR-0032,call_records_synthetic
CALL-0834,P076,P001,9174684276,9786579303,7,Phase-7,771,REC-0834,TWR-0004,call_records_synthetic
CALL-0835,P076,P001,9174684276,9786579303,7,Phase-7,199,REC-0835,TWR-0010,call_records_synthetic
CALL-0836,P076,P001,9174684276,9786579303,7,Phase-7,890,REC-0836,TWR-0022,call_records_synthetic
CALL-0837,P076,P001,9174684276,9786579303,7,Phase-7,508,REC-0837,TWR-0031,call_records_synthetic
CALL-0838,P034,P001,9732719211,9786579303,7,Phase-7,160,REC-0838,TWR-0011,call_records_synthetic
CALL-0839,P011,P001,9826600539,9786579303,7,Phase-7,667,REC-0839,TWR-0013,call_records_synthetic
CALL-0840,P011,P001,9826600539,9786579303,7,Phase-7,576,REC-0840,TWR-0019,call_records_synthetic
CALL-0841,P011,P001,9826600539,9786579303,7,Phase-7,57,REC-0841,TWR-0023,call_records_synthetic
CALL-0842,P011,P001,9826600539,9786579303,7,Phase-7,433,REC-0842,TWR-0028,call_records_synthetic
CALL-0843,P011,P001,9826600539,9786579303,7,Phase-7,636,REC-0843,TWR-0026,call_records_synthetic
CALL-0844,P019,P001,9200604502,9786579303,7,Phase-7,607,REC-0844,TWR-0005,call_records_synthetic
CALL-0845,P019,P001,9200604502,9786579303,7,Phase-7,708,REC-0845,TWR-0025,call_records_synthetic
CALL-0846,P019,P001,9200604502,9786579303,7,Phase-7,57,REC-0846,TWR-0009,call_records_synthetic
CALL-0847,P019,P001,9200604502,9786579303,7,Phase-7,115,REC-0847,TWR-0019,call_records_synthetic
CALL-0848,P019,P001,9200604502,9786579303,7,Phase-7,688,REC-0848,TWR-0030,call_records_synthetic
CALL-0849,P077,P001,9149203558,9786579303,7,Phase-7,468,REC-0849,TWR-0004,call_records_synthetic
CALL-0850,P077,P001,9149203558,9786579303,7,Phase-7,168,REC-0850,TWR-0023,call_records_synthetic
CALL-0851,P077,P001,9149203558,9786579303,7,Phase-7,502,REC-0851,TWR-0020,call_records_synthetic
CALL-0852,P077,P001,9149203558,9786579303,7,Phase-7,216,REC-0852,TWR-0015,call_records_synthetic
CALL-0853,P077,P001,9149203558,9786579303,7,Phase-7,81,REC-0853,TWR-0021,call_records_synthetic
CALL-0854,P087,P001,9586845604,9786579303,7,Phase-7,296,REC-0854,TWR-0008,call_records_synthetic
CALL-0855,P087,P001,9586845604,9786579303,7,Phase-7,418,REC-0855,TWR-0003,call_records_synthetic
CALL-0856,P087,P001,9586845604,9786579303,7,Phase-7,365,REC-0856,TWR-0030,call_records_synthetic
CALL-0857,P087,P001,9586845604,9786579303,7,Phase-7,246,REC-0857,TWR-0019,call_records_synthetic
CALL-0858,P087,P001,9586845604,9786579303,7,Phase-7,495,REC-0858,TWR-0017,call_records_synthetic
CALL-0859,P020,P001,9334760738,9786579303,7,Phase-7,364,REC-0859,TWR-0026,call_records_synthetic
CALL-0860,P020,P001,9334760738,9786579303,7,Phase-7,375,REC-0860,TWR-0007,call_records_synthetic
CALL-0861,P020,P001,9334760738,9786579303,7,Phase-7,809,REC-0861,TWR-0013,call_records_synthetic
CALL-0862,P020,P001,9334760738,9786579303,7,Phase-7,418,REC-0862,TWR-0017,call_records_synthetic
CALL-0863,P020,P001,9334760738,9786579303,7,Phase-7,314,REC-0863,TWR-0002,call_records_synthetic
CALL-0864,P069,P001,9990566476,9786579303,7,Phase-7,800,REC-0864,TWR-0012,call_records_synthetic
CALL-0865,P069,P001,9990566476,9786579303,7,Phase-7,881,REC-0865,TWR-0006,call_records_synthetic
CALL-0866,P069,P001,9990566476,9786579303,7,Phase-7,461,REC-0866,TWR-0006,call_records_synthetic
CALL-0867,P069,P001,9990566476,9786579303,7,Phase-7,288,REC-0867,TWR-0002,call_records_synthetic
CALL-0868,P069,P001,9990566476,9786579303,7,Phase-7,884,REC-0868,TWR-0026,call_records_synthetic
CALL-0869,P068,P001,9414797776,9786579303,7,Phase-7,113,REC-0869,TWR-0003,call_records_synthetic
CALL-0870,P068,P001,9414797776,9786579303,7,Phase-7,511,REC-0870,TWR-0015,call_records_synthetic
CALL-0871,P068,P001,9414797776,9786579303,7,Phase-7,49,REC-0871,TWR-0022,call_records_synthetic
CALL-0872,P068,P001,9414797776,9786579303,7,Phase-7,797,REC-0872,TWR-0013,call_records_synthetic
CALL-0873,P068,P001,9414797776,9786579303,7,Phase-7,582,REC-0873,TWR-0024,call_records_synthetic
CALL-0874,P015,P001,9734036506,9786579303,7,Phase-7,83,REC-0874,TWR-0031,call_records_synthetic
CALL-0875,P001,P004,9786579303,9896233790,7,Phase-7,388,REC-0875,TWR-0017,call_records_synthetic
CALL-0876,P001,P083,9786579303,9349957310,7,Phase-7,259,REC-0876,TWR-0023,call_records_synthetic
CALL-0877,P003,P083,9126855092,9349957310,7,Phase-7,695,REC-0877,TWR-0020,call_records_synthetic
CALL-0878,P003,P083,9126855092,9349957310,7,Phase-7,100,REC-0878,TWR-0007,call_records_synthetic
CALL-0879,P003,P083,9126855092,9349957310,7,Phase-7,829,REC-0879,TWR-0015,call_records_synthetic
CALL-0880,P003,P083,9126855092,9349957310,7,Phase-7,697,REC-0880,TWR-0004,call_records_synthetic
CALL-0881,P009,P083,9890779946,9349957310,7,Phase-7,71,REC-0881,TWR-0026,call_records_synthetic
CALL-0882,P009,P083,9890779946,9349957310,7,Phase-7,802,REC-0882,TWR-0019,call_records_synthetic
CALL-0883,P009,P083,9890779946,9349957310,7,Phase-7,61,REC-0883,TWR-0009,call_records_synthetic
CALL-0884,P009,P083,9890779946,9349957310,7,Phase-7,283,REC-0884,TWR-0001,call_records_synthetic
CALL-0885,P009,P083,9890779946,9349957310,7,Phase-7,234,REC-0885,TWR-0032,call_records_synthetic
CALL-0886,P001,P003,9786579303,9126855092,7,Phase-7,889,REC-0886,TWR-0021,call_records_synthetic
CALL-0887,P001,P003,9786579303,9126855092,7,Phase-7,50,REC-0887,TWR-0030,call_records_synthetic
CALL-0888,P001,P003,9786579303,9126855092,7,Phase-7,666,REC-0888,TWR-0022,call_records_synthetic
CALL-0889,P001,P003,9786579303,9126855092,7,Phase-7,186,REC-0889,TWR-0023,call_records_synthetic
CALL-0890,P001,P003,9786579303,9126855092,7,Phase-7,274,REC-0890,TWR-0026,call_records_synthetic
CALL-0891,P087,P003,9586845604,9126855092,7,Phase-7,159,REC-0891,TWR-0002,call_records_synthetic
CALL-0892,P087,P003,9586845604,9126855092,7,Phase-7,514,REC-0892,TWR-0012,call_records_synthetic
CALL-0893,P001,P005,9786579303,9395310485,7,Phase-7,715,REC-0893,TWR-0022,call_records_synthetic
CALL-0894,P001,P005,9786579303,9395310485,7,Phase-7,147,REC-0894,TWR-0017,call_records_synthetic
CALL-0895,P001,P005,9786579303,9395310485,7,Phase-7,607,REC-0895,TWR-0001,call_records_synthetic
CALL-0896,P003,P088,9126855092,9782560971,7,Phase-7,253,REC-0896,TWR-0017,call_records_synthetic
CALL-0897,P085,P088,9508157429,9782560971,7,Phase-7,506,REC-0897,TWR-0013,call_records_synthetic
CALL-0898,P001,P085,9786579303,9508157429,7,Phase-7,746,REC-0898,TWR-0024,call_records_synthetic
CALL-0899,P001,P085,9786579303,9508157429,7,Phase-7,292,REC-0899,TWR-0023,call_records_synthetic
CALL-0900,P003,P085,9126855092,9508157429,7,Phase-7,815,REC-0900,TWR-0009,call_records_synthetic
CALL-0901,P003,P085,9126855092,9508157429,7,Phase-7,407,REC-0901,TWR-0028,call_records_synthetic
CALL-0902,P003,P085,9126855092,9508157429,7,Phase-7,201,REC-0902,TWR-0024,call_records_synthetic
CALL-0903,P003,P085,9126855092,9508157429,7,Phase-7,650,REC-0903,TWR-0020,call_records_synthetic
CALL-0904,P074,P085,9306468299,9508157429,7,Phase-7,651,REC-0904,TWR-0002,call_records_synthetic
CALL-0905,P001,P062,9786579303,9593303705,7,Phase-7,795,REC-0905,TWR-0021,call_records_synthetic
CALL-0906,P001,P009,9786579303,9890779946,7,Phase-7,765,REC-0906,TWR-0012,call_records_synthetic
CALL-0907,P083,P009,9349957310,9890779946,7,Phase-7,147,REC-0907,TWR-0028,call_records_synthetic
CALL-0908,P003,P009,9126855092,9890779946,7,Phase-7,826,REC-0908,TWR-0009,call_records_synthetic
CALL-0909,P003,P009,9126855092,9890779946,7,Phase-7,868,REC-0909,TWR-0023,call_records_synthetic
CALL-0910,P003,P009,9126855092,9890779946,7,Phase-7,197,REC-0910,TWR-0026,call_records_synthetic
CALL-0911,P003,P009,9126855092,9890779946,7,Phase-7,348,REC-0911,TWR-0028,call_records_synthetic
CALL-0912,P003,P009,9126855092,9890779946,7,Phase-7,140,REC-0912,TWR-0015,call_records_synthetic
CALL-0913,P001,P002,9786579303,9219540831,7,Phase-7,622,REC-0913,TWR-0018,call_records_synthetic
CALL-0914,P001,P002,9786579303,9219540831,7,Phase-7,56,REC-0914,TWR-0021,call_records_synthetic
CALL-0915,P001,P002,9786579303,9219540831,7,Phase-7,349,REC-0915,TWR-0027,call_records_synthetic
CALL-0916,P001,P002,9786579303,9219540831,7,Phase-7,619,REC-0916,TWR-0029,call_records_synthetic
CALL-0917,P001,P002,9786579303,9219540831,7,Phase-7,723,REC-0917,TWR-0027,call_records_synthetic
CALL-0918,P003,P002,9126855092,9219540831,7,Phase-7,414,REC-0918,TWR-0029,call_records_synthetic
CALL-0919,P001,P006,9786579303,9362950628,7,Phase-7,436,REC-0919,TWR-0022,call_records_synthetic
CALL-0920,P001,P006,9786579303,9362950628,7,Phase-7,762,REC-0920,TWR-0032,call_records_synthetic
CALL-0921,P001,P006,9786579303,9362950628,7,Phase-7,233,REC-0921,TWR-0008,call_records_synthetic
CALL-0922,P001,P006,9786579303,9362950628,7,Phase-7,107,REC-0922,TWR-0014,call_records_synthetic
CALL-0923,P001,P006,9786579303,9362950628,7,Phase-7,636,REC-0923,TWR-0011,call_records_synthetic
CALL-0924,P001,P008,9786579303,9249827706,7,Phase-7,737,REC-0924,TWR-0025,call_records_synthetic
CALL-0925,P001,P076,9786579303,9174684276,7,Phase-7,880,REC-0925,TWR-0013,call_records_synthetic
CALL-0926,P001,P076,9786579303,9174684276,7,Phase-7,672,REC-0926,TWR-0023,call_records_synthetic
CALL-0927,P001,P076,9786579303,9174684276,7,Phase-7,278,REC-0927,TWR-0027,call_records_synthetic
CALL-0928,P001,P076,9786579303,9174684276,7,Phase-7,134,REC-0928,TWR-0015,call_records_synthetic
CALL-0929,P001,P076,9786579303,9174684276,7,Phase-7,743,REC-0929,TWR-0030,call_records_synthetic
CALL-0930,P019,P076,9200604502,9174684276,7,Phase-7,821,REC-0930,TWR-0014,call_records_synthetic
CALL-0931,P078,P076,9810026086,9174684276,7,Phase-7,338,REC-0931,TWR-0032,call_records_synthetic
CALL-0932,P078,P076,9810026086,9174684276,7,Phase-7,900,REC-0932,TWR-0026,call_records_synthetic
CALL-0933,P078,P076,9810026086,9174684276,7,Phase-7,730,REC-0933,TWR-0014,call_records_synthetic
CALL-0934,P078,P076,9810026086,9174684276,7,Phase-7,644,REC-0934,TWR-0020,call_records_synthetic
CALL-0935,P078,P076,9810026086,9174684276,7,Phase-7,854,REC-0935,TWR-0008,call_records_synthetic
CALL-0936,P001,P011,9786579303,9826600539,7,Phase-7,153,REC-0936,TWR-0002,call_records_synthetic
CALL-0937,P018,P012,9131994523,9895285932,7,Phase-7,845,REC-0937,TWR-0002,call_records_synthetic
CALL-0938,P018,P012,9131994523,9895285932,7,Phase-7,609,REC-0938,TWR-0012,call_records_synthetic
CALL-0939,P018,P012,9131994523,9895285932,7,Phase-7,831,REC-0939,TWR-0008,call_records_synthetic
CALL-0940,P018,P012,9131994523,9895285932,7,Phase-7,72,REC-0940,TWR-0006,call_records_synthetic
CALL-0941,P018,P012,9131994523,9895285932,7,Phase-7,385,REC-0941,TWR-0015,call_records_synthetic
CALL-0942,P017,P012,9134126396,9895285932,7,Phase-7,575,REC-0942,TWR-0007,call_records_synthetic
CALL-0943,P022,P012,9642621108,9895285932,7,Phase-7,468,REC-0943,TWR-0002,call_records_synthetic
CALL-0944,P016,P012,9553035110,9895285932,7,Phase-7,707,REC-0944,TWR-0012,call_records_synthetic
CALL-0945,P016,P012,9553035110,9895285932,7,Phase-7,409,REC-0945,TWR-0030,call_records_synthetic
CALL-0946,P016,P012,9553035110,9895285932,7,Phase-7,100,REC-0946,TWR-0026,call_records_synthetic
CALL-0947,P016,P012,9553035110,9895285932,7,Phase-7,548,REC-0947,TWR-0031,call_records_synthetic
CALL-0948,P075,P012,9856528252,9895285932,7,Phase-7,693,REC-0948,TWR-0028,call_records_synthetic
CALL-0949,P001,P014,9786579303,9193349856,7,Phase-7,379,REC-0949,TWR-0015,call_records_synthetic
CALL-0950,P001,P014,9786579303,9193349856,7,Phase-7,42,REC-0950,TWR-0025,call_records_synthetic
CALL-0951,P001,P019,9786579303,9200604502,7,Phase-7,899,REC-0951,TWR-0019,call_records_synthetic
CALL-0952,P001,P019,9786579303,9200604502,7,Phase-7,460,REC-0952,TWR-0025,call_records_synthetic
CALL-0953,P001,P019,9786579303,9200604502,7,Phase-7,872,REC-0953,TWR-0020,call_records_synthetic
CALL-0954,P001,P019,9786579303,9200604502,7,Phase-7,531,REC-0954,TWR-0025,call_records_synthetic
CALL-0955,P003,P019,9126855092,9200604502,7,Phase-7,138,REC-0955,TWR-0010,call_records_synthetic
CALL-0956,P076,P019,9174684276,9200604502,7,Phase-7,473,REC-0956,TWR-0026,call_records_synthetic
CALL-0957,P077,P019,9149203558,9200604502,7,Phase-7,400,REC-0957,TWR-0018,call_records_synthetic
CALL-0958,P076,P078,9174684276,9810026086,7,Phase-7,680,REC-0958,TWR-0007,call_records_synthetic
CALL-0959,P076,P078,9174684276,9810026086,7,Phase-7,878,REC-0959,TWR-0024,call_records_synthetic
CALL-0960,P076,P078,9174684276,9810026086,7,Phase-7,500,REC-0960,TWR-0006,call_records_synthetic
CALL-0961,P076,P078,9174684276,9810026086,7,Phase-7,754,REC-0961,TWR-0015,call_records_synthetic
CALL-0962,P076,P078,9174684276,9810026086,7,Phase-7,186,REC-0962,TWR-0016,call_records_synthetic
CALL-0963,P079,P078,9344703907,9810026086,7,Phase-7,475,REC-0963,TWR-0010,call_records_synthetic
CALL-0964,P079,P078,9344703907,9810026086,7,Phase-7,210,REC-0964,TWR-0012,call_records_synthetic
CALL-0965,P079,P078,9344703907,9810026086,7,Phase-7,781,REC-0965,TWR-0031,call_records_synthetic
CALL-0966,P001,P077,9786579303,9149203558,7,Phase-7,564,REC-0966,TWR-0023,call_records_synthetic
CALL-0967,P001,P077,9786579303,9149203558,7,Phase-7,696,REC-0967,TWR-0005,call_records_synthetic
CALL-0968,P001,P077,9786579303,9149203558,7,Phase-7,306,REC-0968,TWR-0001,call_records_synthetic
CALL-0969,P001,P077,9786579303,9149203558,7,Phase-7,660,REC-0969,TWR-0024,call_records_synthetic
CALL-0970,P001,P077,9786579303,9149203558,7,Phase-7,857,REC-0970,TWR-0025,call_records_synthetic
CALL-0971,P003,P077,9126855092,9149203558,7,Phase-7,581,REC-0971,TWR-0006,call_records_synthetic
CALL-0972,P003,P077,9126855092,9149203558,7,Phase-7,823,REC-0972,TWR-0003,call_records_synthetic
CALL-0973,P001,P087,9786579303,9586845604,7,Phase-7,525,REC-0973,TWR-0028,call_records_synthetic
CALL-0974,P001,P087,9786579303,9586845604,7,Phase-7,506,REC-0974,TWR-0024,call_records_synthetic
CALL-0975,P011,P020,9826600539,9334760738,7,Phase-7,476,REC-0975,TWR-0027,call_records_synthetic
CALL-0976,P011,P020,9826600539,9334760738,7,Phase-7,875,REC-0976,TWR-0018,call_records_synthetic
CALL-0977,P011,P020,9826600539,9334760738,7,Phase-7,778,REC-0977,TWR-0023,call_records_synthetic
CALL-0978,P011,P020,9826600539,9334760738,7,Phase-7,636,REC-0978,TWR-0004,call_records_synthetic
CALL-0979,P011,P020,9826600539,9334760738,7,Phase-7,304,REC-0979,TWR-0020,call_records_synthetic
CALL-0980,P012,P022,9895285932,9642621108,7,Phase-7,360,REC-0980,TWR-0032,call_records_synthetic
CALL-0981,P003,P074,9126855092,9306468299,7,Phase-7,281,REC-0981,TWR-0032,call_records_synthetic
CALL-0982,P003,P074,9126855092,9306468299,7,Phase-7,880,REC-0982,TWR-0029,call_records_synthetic
CALL-0983,P003,P074,9126855092,9306468299,7,Phase-7,118,REC-0983,TWR-0014,call_records_synthetic
CALL-0984,P076,P079,9174684276,9344703907,7,Phase-7,315,REC-0984,TWR-0018,call_records_synthetic
CALL-0985,P078,P079,9810026086,9344703907,7,Phase-7,491,REC-0985,TWR-0015,call_records_synthetic
CALL-0986,P076,P061,9174684276,9883543540,7,Phase-7,279,REC-0986,TWR-0031,call_records_synthetic
CALL-0987,P076,P061,9174684276,9883543540,7,Phase-7,798,REC-0987,TWR-0015,call_records_synthetic
CALL-0988,P001,P028,9786579303,9797808098,7,Phase-7,505,REC-0988,TWR-0020,call_records_synthetic
CALL-0989,P001,P081,9786579303,9410727955,7,Phase-7,613,REC-0989,TWR-0008,call_records_synthetic
CALL-0990,P087,P081,9586845604,9410727955,7,Phase-7,654,REC-0990,TWR-0012,call_records_synthetic
CALL-0991,P087,P081,9586845604,9410727955,7,Phase-7,714,REC-0991,TWR-0022,call_records_synthetic
CALL-0992,P004,P001,9896233790,9786579303,8,Phase-8,418,REC-0992,TWR-0013,call_records_synthetic
CALL-0993,P003,P001,9126855092,9786579303,8,Phase-8,374,REC-0993,TWR-0022,call_records_synthetic
CALL-0994,P003,P001,9126855092,9786579303,8,Phase-8,59,REC-0994,TWR-0024,call_records_synthetic
CALL-0995,P003,P001,9126855092,9786579303,8,Phase-8,536,REC-0995,TWR-0021,call_records_synthetic
CALL-0996,P003,P001,9126855092,9786579303,8,Phase-8,362,REC-0996,TWR-0014,call_records_synthetic
CALL-0997,P003,P001,9126855092,9786579303,8,Phase-8,216,REC-0997,TWR-0011,call_records_synthetic
CALL-0998,P085,P001,9508157429,9786579303,8,Phase-8,529,REC-0998,TWR-0020,call_records_synthetic
CALL-0999,P002,P001,9219540831,9786579303,8,Phase-8,247,REC-0999,TWR-0032,call_records_synthetic
CALL-1000,P002,P001,9219540831,9786579303,8,Phase-8,393,REC-1000,TWR-0009,call_records_synthetic
CALL-1001,P006,P001,9362950628,9786579303,8,Phase-8,846,REC-1001,TWR-0028,call_records_synthetic
CALL-1002,P076,P001,9174684276,9786579303,8,Phase-8,294,REC-1002,TWR-0023,call_records_synthetic
CALL-1003,P014,P001,9193349856,9786579303,8,Phase-8,378,REC-1003,TWR-0028,call_records_synthetic
CALL-1004,P019,P001,9200604502,9786579303,8,Phase-8,316,REC-1004,TWR-0017,call_records_synthetic
CALL-1005,P087,P001,9586845604,9786579303,8,Phase-8,640,REC-1005,TWR-0008,call_records_synthetic
CALL-1006,P087,P001,9586845604,9786579303,8,Phase-8,748,REC-1006,TWR-0006,call_records_synthetic
CALL-1007,P087,P001,9586845604,9786579303,8,Phase-8,312,REC-1007,TWR-0007,call_records_synthetic
CALL-1008,P087,P001,9586845604,9786579303,8,Phase-8,599,REC-1008,TWR-0005,call_records_synthetic
CALL-1009,P087,P001,9586845604,9786579303,8,Phase-8,40,REC-1009,TWR-0022,call_records_synthetic
CALL-1010,P028,P001,9797808098,9786579303,8,Phase-8,559,REC-1010,TWR-0013,call_records_synthetic
CALL-1011,P001,P004,9786579303,9896233790,8,Phase-8,225,REC-1011,TWR-0008,call_records_synthetic
